no_wba,wba,diff
0.7182976931170032,0.7414519873542184,0.023154294237215156
0.7129353279008834,0.7359587463132934,0.023023418412409957
0.7160917469260336,0.7408915281570447,0.02479978123101112
0.7246420122408253,0.7336023182945822,0.008960306053756972
0.7230134833043124,0.7430057825173,0.01999229921298762
0.7191644683141547,0.7385768398667603,0.019412371552605556
0.7243407720105486,0.7376897688205178,0.01334899680996926
0.7168941715837747,0.742990477179534,0.026096305595759373
0.7209419385656122,0.7394393816201095,0.018497443054497298
0.7142321422940946,0.7421792588043057,0.02794711651021109
0.7185226900676929,0.7309284450380427,0.012405754970349792
0.7190523510772705,0.7296541150085941,0.010601763931323616
0.7188722091108414,0.7379083656431562,0.01903615653231483
0.7172032915398613,0.7383519697664114,0.02114867822655009
0.7186669663387034,0.7368743448550527,0.018207378516349237
0.7176661450742144,0.7377135837289234,0.020047438654708927
0.7235953541884024,0.7397137274648914,0.016118373276489018
0.7142978885898768,0.738040014188702,0.02374212559882527
0.7221800519001021,0.7344636528488689,0.012283600948766793
0.7187458297859581,0.7310202105258728,0.012274380739914714
0.7262173519942524,0.7329089439388945,0.0066915919446420835
0.7127078532761026,0.7408973500018649,0.02818949672576221
0.7143142879888521,0.7356531882042691,0.021338900215416956
0.7167000878853667,0.7390302615965993,0.022330173711232693
0.717837518513829,0.743045323359205,0.025207804845375992
0.7150324194537738,0.734433914527479,0.019401495073705144
0.7156986115627239,0.7341825390506104,0.01848392748788652
0.7190464860053808,0.7327896213320599,0.013743135326679146
0.7164665677990906,0.7375062723104041,0.02103970451131354
0.7189231878737229,0.7385714649076816,0.01964827703395866
0.7239172744175966,0.7383902026772083,0.014472928259611773
0.722967292866375,0.7387433745062012,0.015776081639826245
0.7172116831226556,0.7389515313507341,0.021739848228078507
0.7159461027449314,0.7397666789666942,0.023820576221762813
0.7224792537024067,0.7383971994337387,0.015917945731331984
0.717180172804198,0.7328046893091859,0.015624516504987862
0.7148188487507832,0.7379402711115503,0.023121422360767085
0.7223200175662848,0.7374572004806478,0.015137182914362945
0.7189082937160092,0.7449701947489076,0.026061901032898405
0.7241217877323342,0.7357797441167709,0.011657956384436785
0.7162702991709902,0.7396062749397039,0.023335975768713713
0.722141636596324,0.7392348544508985,0.017093217854574516
0.7219945464546776,0.7379425672137294,0.015948020759051773
0.7156128211531767,0.7360167232935345,0.02040390214035781
0.7153175800052598,0.7394075892794131,0.02409000927415328
0.7203178404276193,0.7368859762857565,0.016568135858137212
0.7236699467590023,0.7424437766972669,0.018773829938264597
0.7123077650208172,0.7367918836164089,0.024484118595591742
0.726797882989559,0.7305351447529008,0.0037372617633417704
0.7140032658339518,0.7384979783925356,0.02449471255858382
0.7247990026702654,0.7317302224684411,0.006931219798175681
0.7221614894104683,0.729654687410991,0.007493198000522727
0.7157620939325533,0.7373253346391606,0.021563240706607312
0.7154733561428883,0.7334745996643389,0.018001243521450605
0.7189780282228814,0.7337194336277434,0.014741405404862018
0.7137323336660846,0.7347487634932637,0.021016429827179106
0.7258858450258502,0.733095199415699,0.007209354389848821
0.7220454407354944,0.7331209917641949,0.011075551028700503
0.716154261898106,0.7401617237520154,0.02400746185390934
0.7225529602322742,0.7399718075638586,0.017418847331584386
0.7111336327278294,0.7396597701605565,0.02852613743272714
0.7177109234585427,0.7341900774550906,0.01647915399654787
0.7129989135864884,0.738417713179874,0.025418799593385666
0.7240996788746884,0.7407345603737562,0.016634881499067777
0.7194496781051583,0.7395353624380812,0.020085684332922904
0.714793705524173,0.7354177830951326,0.02062407757095963
0.7166609712028519,0.736073901080245,0.01941292987739307
0.7159265374584964,0.7403641857858992,0.024437648327402806
0.7228047089255429,0.7364301196414103,0.013625410715867314
0.7235525656885319,0.7310840461952961,0.007531480506764221
0.7227799144814788,0.7399981671539115,0.01721825267243271
0.7283050443928114,0.7358361099683501,0.007531065575538731
0.7169073487243965,0.7357704775561216,0.01886312883172503
